viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
31,tube1,tube,inspect_capture,23.2878,-73.9991,74.5690,77.62,0.00,0.00,24.1000,-70.3000,75.5000,1,2
32,tube1,tube,inspect_capture,31.0051,-58.6419,82.0270,-128.38,0.00,0.00,28.9000,-61.3000,80.1000,4,7
33,tube1,tube,inspect_capture,26.4060,-57.6135,83.0297,-99.31,0.00,0.00,25.9000,-60.7000,80.7000,5,8
34,tube1,tube,inspect_capture,26.1459,-57.8630,82.0291,-97.84,0.00,0.00,25.7000,-61.1000,79.9000,4,8
35,tube1,tube,inspect_capture,22.0944,-57.4543,82.9187,-71.73,0.00,0.00,23.1000,-60.5000,80.7000,5,9
36,tube1,tube,inspect_capture,21.0114,-58.0347,81.5968,-64.10,0.00,0.00,22.5000,-61.1000,79.7000,4,9
37,tube1,tube,inspect_capture,22.0773,-61.8795,74.4875,-56.19,0.00,0.00,24.1000,-64.9000,75.9000,1,10
38,tube1,tube,inspect_capture,19.2892,-62.7250,78.3001,-31.60,0.00,0.00,22.5000,-64.7000,77.3000,2,10
39,tube1,tube,inspect_capture,22.6252,-63.7583,81.7647,-46.27,0.00,0.00,24.1000,-65.3000,78.5000,3,10
40,tube1,tube,inspect_capture,21.7913,-69.8653,80.9227,48.60,0.00,0.00,23.7000,-67.7000,78.3000,3,1
41,tube1,tube,inspect_capture,23.2360,-70.9665,80.5209,69.64,0.00,0.00,24.3000,-68.1000,78.1000,3,2
42,tube1,tube,inspect_capture,22.1889,-73.8715,78.3576,69.84,0.00,0.00,23.5000,-70.3000,77.5000,2,2
43,tube1,tube,inspect_capture,18.1891,-72.2922,76.8320,41.69,0.00,0.00,21.1000,-69.7000,76.7000,2,1
44,tube1,tube,inspect_capture,17.9986,-72.1575,74.4326,40.26,0.00,0.00,20.9000,-69.7000,75.3000,0,1
45,tube1,tube,inspect_capture,4.6372,-68.2903,78.4692,5.77,0.00,0.00,8.5000,-67.9000,78.1000,3,0
46,tube1,tube,inspect_capture,-1.1983,-67.0166,76.4959,1.71,0.00,0.00,2.7000,-66.9000,76.5000,1,0
47,tube1,tube,inspect_capture,-5.1958,-66.3099,75.1187,0.15,0.00,0.00,-1.3000,-66.3000,75.3000,0,0
48,tube1,tube,inspect_capture,-14.9584,-61.2154,79.5968,-7.16,0.00,0.00,-11.1000,-61.7000,79.3000,4,11
49,tube1,tube,inspect_capture,-26.9341,-56.8037,78.6576,-10.29,0.00,0.00,-23.1000,-57.5000,78.5000,3,11
50,tube1,tube,inspect_capture,-27.5324,-56.3812,77.5769,-10.62,0.00,0.00,-23.7000,-57.1000,77.5000,2,11
51,tube1,tube,inspect_capture,-27.7675,-59.3990,76.0665,-7.38,0.00,0.00,-23.9000,-59.9000,76.1000,1,11
52,tube1,tube,inspect_capture,-28.1753,-60.4807,74.7724,-6.18,0.00,0.00,-24.3000,-60.9000,74.9000,0,11
