viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
26,main_transformer,transformer,inspect_capture,-5.0619,-79.3381,77.7000,-45.00,0.00,0.00,0.1000,-84.5000,77.7000,16,4
27,main_transformer,transformer,inspect_capture,-5.4033,-80.7967,77.7000,-45.00,0.00,0.00,-0.1000,-86.1000,77.7000,16,3
28,main_transformer,transformer,inspect_capture,-7.6291,-91.9701,77.7000,22.50,0.00,0.00,-0.7000,-89.1000,77.7000,16,1
29,main_transformer,transformer,inspect_capture,31.6575,-100.6221,77.7000,157.50,0.00,0.00,27.5000,-98.9000,77.7000,16,68
30,main_transformer,transformer,inspect_capture,33.1204,-90.7109,77.7000,157.50,0.00,0.00,27.3000,-88.3000,77.7000,16,71
31,main_transformer,transformer,inspect_capture,24.6719,-82.1281,77.7000,-135.00,0.00,0.00,20.5000,-86.3000,77.7000,16,57
32,main_transformer,transformer,inspect_capture,24.2376,-82.0734,77.7000,-80.26,0.00,0.00,25.1000,-87.1000,77.7000,16,64
33,main_transformer,transformer,inspect_capture,23.9751,-81.9730,77.7000,-112.50,0.00,0.00,22.1000,-86.5000,77.7000,16,58
34,main_transformer,transformer,inspect_capture,20.9052,-81.6126,80.3000,-157.50,0.00,0.00,14.9000,-84.1000,80.3000,29,12
35,main_transformer,transformer,inspect_capture,32.2000,-95.9000,80.3000,180.00,0.00,0.00,25.5000,-95.9000,80.3000,29,19
36,main_transformer,transformer,inspect_capture,32.5287,-94.9610,80.5000,168.75,0.00,0.00,28.1000,-94.1000,80.5000,30,22
37,main_transformer,transformer,inspect_capture,33.2000,-91.9000,80.5000,180.00,0.00,0.00,28.5000,-91.9000,80.5000,30,22
38,main_transformer,transformer,inspect_capture,33.8270,-88.7751,80.5000,157.50,0.00,0.00,29.3000,-86.9000,80.5000,30,22
39,main_transformer,transformer,inspect_capture,33.8291,-85.2299,80.5000,-157.50,0.00,0.00,26.9000,-88.1000,80.5000,30,21
40,main_transformer,transformer,inspect_capture,24.1000,-82.4000,80.5000,-90.00,0.00,0.00,24.1000,-89.5000,80.5000,30,20
41,main_transformer,transformer,inspect_capture,-5.8270,-81.8249,80.5000,-22.50,0.00,0.00,-1.3000,-83.7000,80.5000,30,0
42,main_transformer,transformer,inspect_capture,-5.7205,-82.6795,80.5000,-45.00,0.00,0.00,-0.7000,-87.7000,80.5000,30,1
43,main_transformer,transformer,inspect_capture,-7.6000,-90.7000,80.5000,0.00,0.00,0.00,-2.5000,-90.7000,80.5000,30,0
44,main_transformer,transformer,inspect_capture,31.8575,-98.0221,80.5000,157.50,0.00,0.00,27.7000,-96.3000,80.5000,30,22
45,main_transformer,transformer,inspect_capture,19.9648,-80.6352,80.7000,-135.00,0.00,0.00,16.5000,-84.1000,80.7000,31,15
46,main_transformer,transformer,inspect_capture,-8.4619,-99.0619,80.7000,45.00,0.00,0.00,-3.3000,-93.9000,80.7000,31,0
47,main_transformer,transformer,inspect_capture,-3.3305,-77.2695,80.7000,-45.00,0.00,0.00,0.7000,-81.3000,80.7000,31,3
48,main_transformer,transformer,inspect_capture,11.9866,-79.3866,80.7000,-45.00,0.00,0.00,16.3000,-83.7000,80.7000,31,15
49,main_transformer,transformer,inspect_capture,13.9000,-79.0000,83.3000,-90.00,0.00,0.00,13.9000,-86.1000,83.3000,44,17
50,main_transformer,transformer,inspect_capture,3.6599,-78.2159,83.3000,-141.71,0.00,0.00,-0.5000,-81.5000,83.3000,44,6
51,main_transformer,transformer,inspect_capture,2.8837,-77.2662,83.3000,-125.26,0.00,0.00,-1.1000,-82.9000,83.3000,44,4
52,main_transformer,transformer,inspect_capture,-5.3966,-80.4718,83.3000,-22.50,0.00,0.00,-0.5000,-82.5000,83.3000,44,4
53,main_transformer,transformer,inspect_capture,-5.8000,-81.5000,83.3000,0.00,0.00,0.00,-0.9000,-81.5000,83.3000,44,6
54,main_transformer,transformer,inspect_capture,-6.6357,-83.9061,83.3000,-0.00,0.00,0.00,-1.0000,-83.6000,83.3000,44,4
55,main_transformer,transformer,inspect_capture,-7.8072,-85.9472,83.3000,-35.26,0.00,0.00,-2.5000,-89.7000,83.3000,44,0
56,main_transformer,transformer,inspect_capture,-7.8748,-87.3405,83.3000,22.50,0.00,0.00,-1.5000,-84.7000,83.3000,44,4
57,main_transformer,transformer,inspect_capture,-7.9052,-88.2126,83.3000,-22.50,0.00,0.00,-1.9000,-90.7000,83.3000,44,0
58,main_transformer,transformer,inspect_capture,-7.9421,-93.4958,83.3000,11.25,0.00,0.00,-2.5000,-92.3000,83.3000,44,0
59,main_transformer,transformer,inspect_capture,-7.9790,-98.7790,83.3000,45.00,0.00,0.00,-3.1000,-93.9000,83.3000,44,0
60,main_transformer,transformer,inspect_capture,32.6000,-95.9000,83.3000,180.00,0.00,0.00,27.9000,-95.9000,83.3000,44,25
61,main_transformer,transformer,inspect_capture,32.9000,-94.5000,83.3000,180.00,0.00,0.00,28.1000,-94.5000,83.3000,44,25
62,main_transformer,transformer,inspect_capture,33.2000,-93.1000,83.3000,180.00,0.00,0.00,28.3000,-93.1000,83.3000,44,25
63,main_transformer,transformer,inspect_capture,33.5208,-91.2301,83.3000,170.26,0.00,0.00,28.1000,-90.3000,83.3000,44,25
64,main_transformer,transformer,inspect_capture,33.5000,-90.5000,83.3000,180.00,0.00,0.00,28.7000,-90.5000,83.3000,44,25
65,main_transformer,transformer,inspect_capture,33.8000,-89.9000,83.3000,180.00,0.00,0.00,28.1000,-89.9000,83.3000,44,25
66,main_transformer,transformer,inspect_capture,33.8000,-87.9000,83.3000,180.00,0.00,0.00,29.1000,-87.9000,83.3000,44,25
67,main_transformer,transformer,inspect_capture,32.6234,-82.9766,83.3000,-135.00,0.00,0.00,29.3000,-86.3000,83.3000,44,25
68,main_transformer,transformer,inspect_capture,-7.6000,-89.7000,83.5000,0.00,0.00,0.00,-2.1000,-89.7000,83.5000,45,2
69,main_transformer,transformer,inspect_capture,-4.1790,-96.7790,86.3000,45.00,0.00,0.00,0.7000,-91.9000,86.3000,59,1
70,main_transformer,transformer,inspect_capture,32.6270,-91.4249,86.3000,-157.50,0.00,0.00,28.1000,-93.3000,86.3000,59,16
71,main_transformer,transformer,inspect_capture,32.4575,-95.2221,89.3000,157.50,0.00,0.00,28.3000,-93.5000,89.3000,74,0
72,main_transformer,transformer,inspect_capture,-5.0820,-91.8820,89.3000,45.00,0.00,0.00,-1.9000,-88.7000,89.3000,74,0
73,main_transformer,transformer,inspect_capture,-1.7000,-81.2000,89.5000,-90.00,0.00,0.00,-1.7000,-87.3000,89.5000,75,0
74,main_transformer,transformer,inspect_capture,-4.9648,-91.7648,89.9000,45.00,0.00,0.00,-1.5000,-88.3000,89.9000,77,1
