waypoint_id,x,y,z,source_viewpoint_id
78,-3.5000,-60.1000,84.7000,78
79,-6.8698,-52.1302,84.7000,79
80,0.1527,-57.7527,84.5000,80
81,0.7651,-53.6162,84.7000,81
82,23.1000,-52.1000,84.9000,82
83,26.1000,-52.7000,84.7000,83
84,21.4162,-63.5651,84.5000,84
85,22.2230,-63.5770,84.5000,85
86,38.4958,-65.6900,84.7000,86
87,39.1693,-66.1955,84.9000,87
88,42.2574,-67.5426,84.9000,88
89,48.1693,-67.5955,84.7000,89
90,52.7000,-68.5000,84.7000,90
91,61.1059,-69.8941,84.7000,91
92,63.3669,-70.1669,84.7000,92
93,64.7645,-70.8355,84.7000,93
94,69.6497,-71.4497,84.7000,94
95,71.8698,-70.2698,84.5000,95
96,73.1000,-66.1000,84.7000,96
97,71.8698,-63.9302,84.5000,97
98,71.3184,-63.4816,84.7000,98
99,40.9000,-55.7000,84.7000,99
100,40.2430,-67.2737,87.7000,100
101,70.1000,-62.1000,87.7000,101
102,70.7284,-63.6716,87.7000,102
103,63.7665,-71.0889,87.7000,103
104,53.9988,-69.6012,87.5000,104
105,48.7665,-68.6889,87.5000,105
106,37.1961,-67.2433,87.7000,106
107,20.3302,-52.1302,87.7000,107
108,1.6497,-60.6497,87.7000,108
109,-30.6698,-54.2698,87.5000,109
110,-30.5527,-54.3527,90.7000,110
111,-26.7000,-55.9000,90.7000,111
112,-22.9000,-56.7000,90.5000,112
113,-22.7000,-56.7000,90.7000,113
114,-18.9000,-57.3000,90.7000,114
115,-18.5000,-57.7000,90.7000,115
116,-16.6900,-57.9042,90.7000,116
117,-14.1000,-58.3000,90.7000,117
118,-10.7000,-58.9000,90.5000,118
119,-7.4900,-59.5042,90.7000,119
120,-1.1000,-60.3000,90.7000,120
121,1.3750,-60.7250,90.7000,121
122,3.8500,-61.1500,90.7000,122
123,6.3250,-61.5750,90.7000,123
124,11.2750,-62.4250,90.7000,124
125,13.7500,-62.8500,90.7000,125
126,16.2250,-63.2750,90.7000,126
127,18.7000,-63.7000,90.7000,127
128,36.7000,-66.9000,90.7000,128
129,43.5000,-67.9000,90.7000,129
130,45.4433,-68.3097,90.7000,130
131,47.3866,-68.7194,90.7000,131
132,50.7433,-69.3097,90.7000,132
133,54.1000,-69.9000,90.7000,133
134,63.5000,-71.5000,90.7000,134
135,70.8424,-58.9764,90.5000,135
136,69.9672,-54.8212,90.7000,136
137,66.9000,-53.5000,90.7000,137
138,57.7824,-53.2978,90.7000,138
139,39.5412,-48.7203,90.9000,139
140,26.0307,-46.6045,90.7000,140
141,19.6654,-53.1369,90.5000,141
142,16.3369,-53.2654,90.7000,142
143,14.4598,-52.9402,90.7000,143
144,8.4603,-52.0502,90.7000,144
145,-1.1000,-50.5000,90.7000,145
146,-3.7000,-50.3000,90.7000,146
147,-7.7000,-49.3000,90.7000,147
148,-10.1000,-53.8000,90.5000,148
149,-11.9000,-48.5000,90.7000,149
150,-14.3397,-48.2502,90.7000,150
151,-20.1000,-46.9000,90.7000,151
152,-22.1397,-46.8502,90.7000,152
153,-21.8958,-48.5100,93.7000,153
154,-31.1955,-52.4307,93.7000,154
155,-29.0478,-53.7654,93.7000,155
156,-26.9000,-55.1000,93.7000,156
157,-8.3651,-56.7838,93.9000,157
158,-3.9000,-50.5000,93.7000,158
159,0.1370,-55.6997,93.7000,159
160,15.9645,-54.7645,93.7000,160
161,19.2512,-62.3620,93.7000,161
162,21.8307,-62.7955,93.7000,162
163,40.2716,-65.9284,93.7000,163
164,62.0806,-69.0134,93.7000,164
165,68.8307,-70.9955,93.7000,165
166,70.3284,-63.6716,93.5000,166
167,71.7000,-65.1000,96.7000,167
168,71.1955,-68.6307,96.7000,168
169,67.2076,-68.6690,96.7000,169
170,65.4335,-70.8889,96.5000,170
171,63.2197,-68.7073,96.7000,171
172,63.2654,-65.9369,96.9000,172
173,48.1803,-63.3073,96.5000,173
174,44.1000,-66.9000,96.5000,174
175,25.1000,-56.3000,96.7000,175
176,25.4097,-54.8433,96.7000,176
177,25.7194,-53.3866,96.7000,177
178,17.6804,-53.1415,96.5000,178
179,17.0045,-54.7693,96.7000,179
180,16.8716,-61.9284,96.5000,180
181,-23.9302,-47.5302,96.5000,181
182,-27.1293,-50.7293,96.5000,182
183,-30.3284,-53.9284,96.5000,183
184,-30.4698,-47.5302,96.5000,184
185,-30.3284,-53.7284,99.7000,185
186,16.0045,-56.9693,99.7000,186
187,16.0045,-60.6307,99.7000,187
188,19.5665,-61.2796,99.7000,188
189,23.1284,-61.9284,99.7000,189
190,17.9503,-53.6497,99.5000,190
191,20.0716,-45.6716,99.5000,191
192,41.7263,-50.5570,99.7000,192
193,50.9955,-54.2307,99.5000,193
194,64.8349,-58.1838,99.7000,194
195,72.7955,-58.0307,99.7000,195
196,71.7000,-66.9000,99.9000,196
197,70.3284,-70.1284,99.7000,197
198,63.2045,-68.6307,99.7000,198
199,63.2045,-68.6307,102.7000,199
200,66.1176,-69.8131,102.7000,200
201,69.0307,-70.9955,102.7000,201
202,70.5284,-64.0716,102.7000,202
203,67.1000,-62.7000,102.7000,203
204,21.6307,-62.7955,102.7000,204
205,16.0045,-60.4307,102.7000,205
206,-24.0716,-47.4716,102.7000,206
207,-28.8307,-46.4045,102.7000,207
208,-31.1955,-52.2307,102.7000,208
209,-28.3824,-53.4131,102.7000,209
210,-30.1284,-53.5284,105.1000,210
211,-31.3000,-50.5000,105.1000,211
212,-26.5142,-52.0142,105.1000,212
213,-24.1302,-47.3302,104.9000,213
214,15.7000,-58.7000,104.9000,214
215,18.3693,-62.5955,105.1000,215
216,23.7955,-57.1693,105.1000,216
217,64.2716,-69.9284,105.1000,217
218,70.1284,-69.9284,105.1000,218
219,70.1284,-64.0716,105.1000,219
