viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
65,main_transformer,transformer,inspect_capture,2.6528,-77.5928,83.3000,-125.26,0.00,0.00,-1.1000,-82.9000,83.3000,44,4
66,main_transformer,transformer,inspect_capture,-4.4936,-79.7557,83.3000,-67.50,0.00,0.00,-1.7000,-86.5000,83.3000,44,2
67,main_transformer,transformer,inspect_capture,-4.8422,-80.7014,83.3000,-22.50,0.00,0.00,-0.5000,-82.5000,83.3000,44,4
68,main_transformer,transformer,inspect_capture,-5.4000,-81.5000,83.3000,0.00,0.00,0.00,-0.9000,-81.5000,83.3000,44,6
69,main_transformer,transformer,inspect_capture,-6.1737,-83.9444,83.3000,0.00,0.00,0.00,-1.0000,-83.6000,83.3000,44,4
70,main_transformer,transformer,inspect_capture,-7.3173,-86.2936,83.3000,-35.26,0.00,0.00,-2.5000,-89.7000,83.3000,44,0
71,main_transformer,transformer,inspect_capture,-7.5052,-87.1874,83.3000,22.50,0.00,0.00,-1.5000,-84.7000,83.3000,44,4
72,main_transformer,transformer,inspect_capture,-7.5357,-88.3656,83.3000,-22.50,0.00,0.00,-1.9000,-90.7000,83.3000,44,0
73,main_transformer,transformer,inspect_capture,-7.6962,-98.4962,83.3000,45.00,0.00,0.00,-3.1000,-93.9000,83.3000,44,0
74,main_transformer,transformer,inspect_capture,-2.9243,-96.9719,83.3000,90.00,0.00,0.00,-2.5000,-92.8000,83.3000,44,0
75,main_transformer,transformer,inspect_capture,1.8477,-95.4477,83.3000,135.00,0.00,0.00,-1.9000,-91.7000,83.3000,44,0
76,main_transformer,transformer,inspect_capture,17.1790,-97.7790,83.3000,135.00,0.00,0.00,12.3000,-92.9000,83.3000,44,17
77,main_transformer,transformer,inspect_capture,32.4000,-95.9000,83.3000,180.00,0.00,0.00,27.9000,-95.9000,83.3000,44,25
78,main_transformer,transformer,inspect_capture,32.6000,-94.5000,83.3000,180.00,0.00,0.00,28.1000,-94.5000,83.3000,44,25
79,main_transformer,transformer,inspect_capture,32.8000,-93.1000,83.3000,180.00,0.00,0.00,28.3000,-93.1000,83.3000,44,25
80,main_transformer,transformer,inspect_capture,32.9294,-91.1286,83.3000,170.26,0.00,0.00,28.1000,-90.3000,83.3000,44,25
81,main_transformer,transformer,inspect_capture,33.2000,-90.5000,83.3000,180.00,0.00,0.00,28.7000,-90.5000,83.3000,44,25
82,main_transformer,transformer,inspect_capture,33.2000,-89.9000,83.3000,180.00,0.00,0.00,28.1000,-89.9000,83.3000,44,25
83,main_transformer,transformer,inspect_capture,33.6000,-87.9000,83.3000,180.00,0.00,0.00,29.1000,-87.9000,83.3000,44,25
84,main_transformer,transformer,inspect_capture,32.4820,-83.1180,83.3000,-135.00,0.00,0.00,29.3000,-86.3000,83.3000,44,25
85,main_transformer,transformer,inspect_capture,28.5000,-82.0000,83.3000,-90.00,0.00,0.00,28.5000,-89.5000,83.3000,44,25
86,main_transformer,transformer,inspect_capture,17.3000,-97.8000,83.5000,90.00,0.00,0.00,17.3000,-91.1000,83.5000,45,18
87,main_transformer,transformer,inspect_capture,-7.0000,-89.7000,83.5000,0.00,0.00,0.00,-2.1000,-89.7000,83.5000,45,2
88,main_transformer,transformer,inspect_capture,17.5000,-98.2000,83.5000,90.00,0.00,0.00,17.5000,-91.1000,83.5000,45,18
89,main_transformer,transformer,inspect_capture,22.9000,-83.6000,83.7000,-90.00,0.00,0.00,22.9000,-88.1000,83.7000,46,24
90,main_transformer,transformer,inspect_capture,32.2575,-91.5779,86.3000,-157.50,0.00,0.00,28.1000,-93.3000,86.3000,59,16
91,main_transformer,transformer,inspect_capture,-3.8962,-96.4962,86.3000,45.00,0.00,0.00,0.7000,-91.9000,86.3000,59,1
92,main_transformer,transformer,inspect_capture,-5.3701,-95.2291,86.5000,67.50,0.00,0.00,-2.5000,-88.3000,86.5000,60,0
93,main_transformer,transformer,inspect_capture,-5.0820,-91.8820,89.3000,45.00,0.00,0.00,-1.9000,-88.7000,89.3000,74,0
94,main_transformer,transformer,inspect_capture,14.7000,-83.0000,89.3000,-90.00,0.00,0.00,14.7000,-90.3000,89.3000,74,0
95,main_transformer,transformer,inspect_capture,23.5787,-89.1110,89.3000,33.75,0.00,0.00,21.5000,-91.9000,89.3000,74,0
96,main_transformer,transformer,inspect_capture,32.4575,-95.2221,89.3000,157.50,0.00,0.00,28.3000,-93.5000,89.3000,74,0
97,main_transformer,transformer,inspect_capture,-1.7000,-82.8000,89.5000,-90.00,0.00,0.00,-1.7000,-87.3000,89.5000,75,0
98,main_transformer,transformer,inspect_capture,-4.6820,-91.4820,89.9000,45.00,0.00,0.00,-1.5000,-88.3000,89.9000,77,1
99,main_transformer,transformer,inspect_capture,14.5000,-83.8000,89.9000,-90.00,0.00,0.00,14.5000,-90.7000,89.9000,77,3
