waypoint_id,x,y,z,source_viewpoint_id
101,-38.5000,-138.1000,83.5000,101
102,44.0134,-151.5194,83.5000,102
103,14.7059,-144.2941,83.5000,103
104,-45.9284,-127.2716,83.5000,104
105,-43.5672,-135.5788,83.5000,105
106,-47.1824,-127.8978,83.5000,106
107,14.0176,-144.1022,83.5000,107
108,15.6212,-135.6328,83.5000,108
109,33.7770,-138.4230,83.5000,109
110,26.1000,-137.5000,83.5000,110
111,-24.1302,-129.1302,83.5000,111
112,65.7651,-145.6162,83.5000,112
113,61.7961,-153.6433,83.7000,113
114,30.5073,-148.7803,83.7000,114
115,-29.5000,-139.9000,83.7000,115
116,-40.9369,-137.5346,83.7000,116
117,35.0162,-149.9651,83.7000,117
118,18.7000,-136.1000,83.7000,118
119,55.8355,-142.3645,83.7000,119
120,-25.0230,-128.6230,83.7000,120
121,-40.1693,-126.2045,86.3000,121
122,54.7184,-142.2816,86.3000,122
123,-27.5988,-127.9988,86.3000,123
124,39.9184,-139.6816,86.3000,124
125,-1.3402,-132.5402,86.3000,125
126,10.4598,-134.5402,86.3000,126
127,38.8603,-139.4502,86.3000,127
128,35.9000,-150.7000,86.3000,128
129,4.6162,-142.7651,86.3000,129
130,-7.1838,-140.7651,86.3000,130
131,10.8162,-143.7651,86.3000,131
132,-5.9770,-140.9770,86.3000,132
133,-20.9073,-138.3803,86.3000,133
134,-46.7000,-130.3000,86.3000,134
135,39.5100,-139.6958,86.3000,135
136,-25.3665,-128.5111,86.3000,136
137,62.7073,-143.6197,86.3000,137
138,64.2698,-151.2698,86.5000,138
139,-10.4631,-140.1346,86.5000,139
140,61.5672,-152.3788,86.5000,140
141,29.0603,-149.7498,86.5000,141
142,-27.3000,-139.5000,86.5000,142
143,20.1000,-148.3000,86.5000,143
144,23.9887,-148.6113,86.5000,144
145,-43.7284,-137.3284,86.5000,145
146,-46.1955,-132.0307,86.5000,146
147,48.5073,-141.2197,86.5000,147
148,2.5000,-133.1000,86.5000,148
149,-10.6162,-131.0349,86.5000,149
150,18.9838,-136.0349,86.5000,150
151,32.1000,-138.1000,86.5000,151
152,-36.1745,-139.0255,86.5000,152
153,-24.0716,-129.6716,89.3000,153
154,-46.7000,-130.5000,89.5000,154
155,12.8197,-142.3073,89.5000,155
156,-16.9803,-137.1073,89.5000,156
157,63.6698,-151.8698,89.5000,157
158,-24.7302,-136.8698,89.5000,158
159,2.3000,-142.1000,89.5000,159
160,-10.6927,-139.5803,89.5000,160
161,4.1073,-133.6197,89.5000,161
162,-38.8716,-127.2716,89.5000,162
163,-10.6927,-131.2197,89.5000,163
164,50.9651,-143.6162,89.5000,164
165,20.3284,-137.2716,89.5000,165
166,64.1284,-144.8716,89.5000,166
167,29.5100,-148.9042,89.7000,167
168,23.0128,-143.9492,89.7000,168
169,-40.0039,-136.8433,89.7000,169
170,-39.8508,-136.6128,92.3000,170
171,-39.2716,-127.2716,92.3000,171
172,57.2045,-146.3693,92.3000,172
173,56.0958,-150.0900,92.5000,173
174,12.7000,-140.3000,92.5000,174
175,-46.7000,-130.3000,92.5000,175
176,13.0045,-138.5693,92.5000,176
177,65.3000,-147.9000,92.5000,177
178,21.1000,-140.3000,92.5000,178
179,64.1284,-151.1284,92.5000,179
180,16.9000,-146.5000,92.5000,180
181,-46.1955,-132.0307,92.5000,181
182,-46.3955,-132.0307,95.5000,182
183,12.7000,-140.3000,95.5000,183
184,-46.3955,-128.7693,95.5000,184
185,58.2716,-145.0716,95.5000,185
186,-40.7693,-126.4045,95.5000,186
187,19.9284,-137.2716,95.5000,187
188,65.3000,-148.1000,95.5000,188
189,19.9284,-143.3284,95.5000,189
190,-39.4716,-133.3284,95.5000,190
191,61.1000,-152.3000,95.5000,191
192,57.2045,-146.5693,95.7000,192
193,13.8716,-143.3284,95.7000,193
194,12.8197,-141.9073,98.3000,194
195,18.5838,-136.0349,98.3000,195
196,20.0698,-143.4698,98.3000,196
197,59.5693,-151.9955,98.3000,197
198,65.5000,-148.1000,98.5000,198
199,-39.4716,-133.3284,98.5000,199
200,15.2927,-144.3803,98.5000,200
201,-46.3955,-131.8307,98.5000,201
202,56.9000,-148.1000,98.5000,202
203,59.4162,-143.8349,98.5000,203
204,-39.4716,-127.2716,98.5000,204
205,-45.5284,-127.2716,98.7000,205
206,58.2716,-151.1284,99.9000,206
207,64.1284,-151.1284,99.9000,207
208,64.9955,-146.5693,100.1000,208
209,57.4045,-146.5693,100.1000,209
210,-46.3955,-128.7693,100.1000,210
211,-45.5284,-133.3284,100.1000,211
212,-40.9693,-134.1955,100.1000,212
213,-38.3000,-130.3000,100.1000,213
