viewpoint_id,device,device_type,role,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,layer_k,component_id
18,shelf3,shelf,inspect_capture,19.5073,-122.2197,80.5000,-112.50,0.00,0.00,17.9000,-126.1000,80.5000,30,14
19,shelf3,shelf,inspect_capture,19.7196,-122.3415,80.5000,-112.50,0.00,0.00,17.5000,-127.7000,80.5000,30,13
20,shelf3,shelf,inspect_capture,5.0598,-129.0598,80.7000,135.00,0.00,0.00,1.1000,-125.1000,80.7000,31,5
21,shelf3,shelf,inspect_capture,-10.1955,-125.0307,83.3000,22.50,0.00,0.00,-6.5000,-123.5000,83.3000,44,0
22,shelf3,shelf,inspect_capture,-9.9672,-121.2212,83.3000,-22.50,0.00,0.00,-3.5000,-123.9000,83.3000,44,1
23,shelf3,shelf,inspect_capture,-10.5000,-123.3000,83.5000,0.00,0.00,0.00,-6.5000,-123.3000,83.5000,45,0
24,shelf3,shelf,inspect_capture,6.1284,-121.0716,83.5000,-135.00,0.00,0.00,3.3000,-123.9000,83.5000,45,4
25,shelf3,shelf,inspect_capture,20.9284,-123.6716,83.5000,-135.00,0.00,0.00,18.1000,-126.5000,83.5000,45,9
26,shelf3,shelf,inspect_capture,-1.3000,-128.3000,83.5000,90.00,0.00,0.00,-1.3000,-124.3000,83.5000,45,2
27,shelf3,shelf,inspect_capture,9.8162,-130.7651,83.5000,67.50,0.00,0.00,11.5000,-126.7000,83.5000,45,6
28,shelf3,shelf,inspect_capture,-3.3000,-128.1000,83.7000,90.00,0.00,0.00,-3.3000,-124.1000,83.7000,46,1
29,shelf3,shelf,inspect_capture,-3.1397,-128.1498,86.5000,112.50,0.00,0.00,-4.9000,-123.9000,86.5000,60,0
30,shelf3,shelf,inspect_capture,21.4355,-122.9645,86.5000,-135.00,0.00,0.00,17.9000,-126.5000,86.5000,60,12
31,shelf3,shelf,inspect_capture,21.5000,-124.7000,86.5000,180.00,0.00,0.00,16.5000,-124.7000,86.5000,60,11
32,shelf3,shelf,inspect_capture,-9.7000,-122.1000,86.5000,0.00,0.00,0.00,-3.5000,-122.1000,86.5000,60,1
33,shelf3,shelf,inspect_capture,-9.7000,-123.3000,86.5000,0.00,0.00,0.00,-5.7000,-123.3000,86.5000,60,0
34,shelf3,shelf,inspect_capture,-9.3955,-125.0307,86.5000,22.50,0.00,0.00,-5.7000,-123.5000,86.5000,60,0
35,shelf3,shelf,inspect_capture,-9.7000,-122.3000,86.5000,0.00,0.00,0.00,-3.5000,-122.3000,86.5000,60,1
36,shelf3,shelf,inspect_capture,18.7083,-131.7083,86.5000,135.00,0.00,0.00,13.9000,-126.9000,86.5000,60,8
37,shelf3,shelf,inspect_capture,22.1000,-127.7000,86.5000,180.00,0.00,0.00,17.7000,-127.7000,86.5000,60,12
38,shelf3,shelf,inspect_capture,21.8136,-125.4854,86.7000,-170.26,0.00,0.00,15.9000,-126.5000,86.7000,61,11
39,shelf3,shelf,inspect_capture,14.8497,-131.4497,86.7000,135.00,0.00,0.00,9.9000,-126.5000,86.7000,61,6
40,shelf3,shelf,inspect_capture,7.7669,-130.1669,86.7000,135.00,0.00,0.00,3.1000,-125.5000,86.7000,61,4
41,shelf3,shelf,inspect_capture,-5.1000,-127.9000,89.3000,90.00,0.00,0.00,-5.1000,-123.9000,89.3000,74,0
42,shelf3,shelf,inspect_capture,-8.3284,-126.5284,89.5000,45.00,0.00,0.00,-5.5000,-123.7000,89.5000,75,0
43,shelf3,shelf,inspect_capture,-9.1955,-121.9693,89.5000,-22.50,0.00,0.00,-5.5000,-123.5000,89.5000,75,0
44,shelf3,shelf,inspect_capture,-9.1955,-121.9693,92.3000,-22.50,0.00,0.00,-5.5000,-123.5000,92.3000,89,0
45,shelf3,shelf,inspect_capture,-1.2045,-121.7693,92.5000,-157.50,0.00,0.00,-4.9000,-123.3000,92.5000,90,0
46,shelf3,shelf,inspect_capture,-3.5693,-127.5955,92.7000,112.50,0.00,0.00,-5.1000,-123.9000,92.7000,91,0
47,shelf3,shelf,inspect_capture,-9.1955,-125.2307,92.7000,22.50,0.00,0.00,-5.5000,-123.7000,92.7000,91,0
48,shelf3,shelf,inspect_capture,-2.0716,-120.4716,95.3000,-135.00,0.00,0.00,-4.9000,-123.3000,95.3000,104,0
49,shelf3,shelf,inspect_capture,-3.5693,-127.5955,95.5000,112.50,0.00,0.00,-5.1000,-123.9000,95.5000,105,0
50,shelf3,shelf,inspect_capture,-9.1955,-125.2307,95.5000,22.50,0.00,0.00,-5.5000,-123.7000,95.5000,105,0
51,shelf3,shelf,inspect_capture,-9.1955,-121.9693,95.7000,-22.50,0.00,0.00,-5.5000,-123.5000,95.7000,106,0
